Feature name,Distribution,Reject pvalue,Params,target
2984,genextreme,0.6771439227494302,"(0.27320784213368265, 5.958236474929036, 0.5582782704948948)",lesional
2985,weibull_min,0.4673744651717878,"(7.1574702096144165, 3.6092179374719726, 1.9125235301540782)",lesional
2987,genextreme,0.9777229220509112,"(0.47911988095637364, 5.276770928815367, 0.35438643144362336)",lesional
2988,norm,0.8690082647516126,"(6.810641895495027, 0.4506785783776792)",lesional
2990,weibull_min,0.7128132097803903,"(16.22985435172091, -0.6224287712118163, 5.83915043804004)",lesional
2991,weibull_max,0.8640985880593511,"(2.354180496922209, 6.320114939532816, 1.1235209236979073)",lesional
2992,norm,0.6118457834449691,"(4.878736782141021, 0.43989261229592447)",lesional
2994,weibull_min,0.9985517462364196,"(12.767813654490098, 0.03392333739607421, 4.058801414242602)",lesional
2995,weibull_min,0.4285663286661294,"(12.490923677054948, -1.1779548567545928, 6.82585609826533)",lesional
2996,weibull_min,0.9973228722264422,"(3.260191837398819, 2.5564817919265956, 1.7224356497173168)",lesional
2997,weibull_min,0.5873616922597455,"(13.305766806336472, 0.8199804873486092, 4.943558109837348)",lesional
3001,weibull_min,0.9572643793906465,"(4.732749562323706, 7.3915766262775815, 1.4077335210902344)",lesional
3002,norm,0.7938874059245407,"(4.664798696349091, 0.41511304674789207)",lesional
3003,norm,0.5870703052539348,"(5.0753588146794275, 0.36352669703014495)",lesional
3006,weibull_max,0.9986914933881855,"(2.182417294482517, 5.352626874260297, 1.3383923792848065)",lesional
3009,weibull_min,0.9680295335255477,"(15.972520973048521, 0.34479719266468073, 4.944761134016654)",lesional
3010,genextreme,0.9817114157790036,"(0.314099173289637, 3.5201092140677037, 0.5802231122235144)",lesional
3012,genextreme,0.9998450934791916,"(0.3774831449988052, 3.4717188111245934, 0.5630387941682583)",lesional
3013,norm,0.6152163206572483,"(5.805223152168708, 0.3770510767971657)",lesional
3014,weibull_max,0.9191522995288646,"(2.815017324197867, 8.503741864890078, 0.9162456654089932)",lesional
3015,weibull_min,0.6675345513025899,"(5.63888267637013, -0.4756541492998799, 2.498732899517849)",lesional
3016,weibull_min,0.6085949814655817,"(8.471212875346028, 2.8714965862440947, 2.720068783585737)",lesional
3019,weibull_min,0.6614495064013154,"(102751410.52405494, -30184804.835745975, 30184809.803941384)",lesional
3021,weibull_min,0.4351697041075918,"(10369472.915377248, -3574805.7589009097, 3574809.4035338582)",lesional
3022,norm,0.6413384750985083,"(5.532027621366184, 0.3820542691020646)",lesional
3023,norm,0.9587554766569918,"(4.600461580798553, 0.3107603759955263)",lesional
3024,norm,0.9677236461844535,"(2.6379669579166882, 0.43423402859619015)",lesional
3025,norm,0.9895070323047198,"(2.813075389979465, 0.5796962668653038)",lesional
3026,weibull_min,0.9377520742858637,"(6.113312605360571, 1.4918938298012834, 2.0941039161803956)",lesional
3028,weibull_min,0.825732093006228,"(3.955508352762462, 2.6719452116364355, 1.2107726558763683)",lesional
3029,weibull_min,0.7307531543115529,"(16.165279130563903, 3.6342146813780607, 2.3779404940941395)",lesional
3030,weibull_min,0.8442939067988576,"(6.173400094120806, 4.797914153938095, 2.0506907016239024)",lesional
3031,norm,0.8010113430796699,"(3.887348370047854, 0.2859558939448531)",lesional
3032,weibull_min,0.9903123845279541,"(5.106443174372528, 2.4714458054215247, 1.0892575076841826)",lesional
3033,weibull_max,0.4561109914675253,"(2.5419740398402624, 7.224379384984095, 1.2398656637745258)",lesional
3034,weibull_min,0.7632559072921496,"(3.0856691903016573, 0.7812020654056079, 1.9976886393145046)",lesional
3035,norm,0.9951394076523907,"(5.044687965724636, 0.2095198591574213)",lesional
3036,weibull_min,0.7401947088248026,"(6.17381347034678, 5.341417061512259, 2.1771251840327017)",lesional
3037,weibull_min,0.5858695897316893,"(8.86762264818266, 1.7108100671770017, 4.062369069152517)",lesional
3038,weibull_min,0.8076302619696101,"(9.722875309741024, -1.9798030558463402, 4.200381171116979)",lesional
3039,weibull_min,0.9833265216813418,"(6.551552932475683, 0.4055057223120716, 3.096525126998589)",lesional
3040,weibull_min,0.9634890700799316,"(4.322084087303736, 6.4804740205734515, 2.918621757816512)",lesional
3043,norm,0.8888129745425765,"(4.638703238975685, 0.1631778231792469)",lesional
3045,norm,0.6546774733252245,"(6.00652595172875, 0.33232668441781793)",lesional
3046,weibull_max,0.9168755699262818,"(8.718910611294648, 7.038512191545777, 2.186184423193885)",lesional
3047,weibull_max,0.8199880237380732,"(1.5066356114767872, 5.187332593654091, 0.5342627447619215)",lesional
3048,genextreme,0.399293806402247,"(0.13142098221520152, 9.40985817821792, 0.4244753867026951)",lesional
3049,weibull_min,0.9877890338198119,"(5.547023350151655, 4.2716748536277045, 1.0220602371841365)",lesional
3051,norm,0.9695523651906576,"(7.224286262374813, 0.2676508664401264)",lesional
3052,weibull_min,0.9864928613752665,"(11.166576229593904, -0.9126572418812303, 4.647307090761938)",lesional
3055,weibull_min,0.8503686788334488,"(9.258821144309572, 6.021082547919196, 2.072664986924266)",lesional
3056,weibull_min,0.2867975381765342,"(5.664594282156503, 5.399803901019813, 1.6891364851540183)",lesional
3057,weibull_min,0.7522809462361784,"(9.18438860019246, 3.477758286556325, 3.7354090248253184)",lesional
3058,norm,0.7583633922634692,"(2.463557893162478, 0.6376977278349865)",lesional
3059,weibull_min,0.7673523097745316,"(15.128369210304552, -0.8592824229700446, 5.040191760680296)",lesional
3060,genextreme,0.9789301383670952,"(0.37455565867672536, 3.823160158090749, 0.5411325323843813)",lesional
3062,weibull_min,0.9483049646290852,"(4.5998065027383, 2.828336679538768, 1.5910126409147622)",lesional
3064,norm,0.9712075361392493,"(5.394552352891155, 0.31630725376626057)",lesional
3066,norm,0.9246125566006911,"(4.832010533073426, 0.4609976122245769)",lesional
3068,weibull_min,0.9996898758430726,"(6.532249893325141, -0.1577602154235874, 3.70173073187879)",lesional
3070,genextreme,0.9464536027518335,"(0.39554661331163665, 6.276131519879625, 0.4307884976284304)",lesional
3071,genextreme,0.1063270016891461,"(0.39665476454271376, 5.649186406124383, 0.4376155645862626)",lesional
3074,weibull_min,0.7706774523619947,"(4.723797947704348, 2.6349093496661675, 1.9228497770008737)",lesional
3075,weibull_min,0.6687938829432778,"(6.8253083209923116, 2.574372593143769, 2.4173254093036185)",lesional
3076,norm,0.33301880678141293,"(8.027858352360955, 0.20624945777235223)",lesional
3077,norm,0.4364573124012632,"(5.385759571081307, 0.46478281699624685)",lesional
3079,norm,0.9670775687336343,"(6.324791830534733, 0.3078866710994854)",lesional
3080,weibull_min,0.7113193390643627,"(7.370567360190112, 0.5622541359333879, 3.1905175705537205)",lesional
3081,weibull_min,0.33000524477228965,"(5.902798581547848, 3.6710272252318523, 1.5587871393344055)",lesional
3083,norm,0.34996434194059844,"(7.014740093063293, 0.3451225193943251)",lesional
3084,weibull_min,0.997560605544621,"(5.046655140441473, 2.601209863816912, 3.9339803947894203)",lesional
3085,weibull_min,0.9537019485335708,"(5.798636383946805, 3.1628166583631714, 2.6952286314107843)",lesional
3090,norm,0.2658284890279914,"(9.28606511148836, 0.387500378318822)",lesional
3091,genextreme,0.8769899328727696,"(0.38466535934299884, 7.5621351098156016, 0.4823909964562698)",lesional
3094,norm,0.2498194605039018,"(5.673637364164476, 0.5561434967623023)",lesional
3095,genextreme,0.9552849392373791,"(0.4400910499661432, 1.99494579897449, 0.6188046022026132)",lesional
3096,weibull_min,0.9607533950444905,"(4.542295826834518, -0.062238749374337585, 3.993218904713414)",lesional
3098,norm,0.9032007637207222,"(5.32900425265385, 0.2514552503180567)",lesional
3099,genextreme,0.9028622205776216,"(0.3089208080035282, 5.331360440257033, 0.4387641015224872)",lesional
3101,norm,0.9324621885889214,"(7.410589868959881, 0.3289521710716591)",lesional
3102,weibull_min,0.9723996836776998,"(14.507453524119823, 4.485279630123886, 3.1917657830150645)",lesional
3103,weibull_min,0.39880972864588426,"(6.771305379908217, 2.4235846191901835, 3.5236863004944423)",lesional
3106,weibull_max,0.8651165698177435,"(2.2528904690176343, 7.003736181323262, 1.1379059870779367)",lesional
3107,norm,0.8253357476273029,"(9.452722150456802, 0.6998337411092906)",lesional
3109,weibull_max,0.9859289236836599,"(2.234468325896925, 6.16259122980148, 0.9696851798804322)",lesional
3110,weibull_min,0.6678779005954583,"(7.273551885878984, 5.303012633753978, 1.2084649853911174)",lesional
3111,genextreme,0.9932524570819469,"(0.4086217394739657, 5.561516020239031, 0.266128533909605)",lesional
3112,weibull_min,0.9564477237215048,"(5.484006211134862, 3.293211139002608, 1.9531639758594983)",lesional
3115,weibull_min,0.9966074832633717,"(6.776664791211418, -0.31859651636480907, 3.8395919134078182)",lesional
3117,genextreme,0.9557546650907592,"(0.45557123042742553, 3.7772872351179068, 0.5554109887578377)",lesional
3118,norm,0.8244855318092972,"(4.918217737234064, 0.3355944480349426)",lesional
3120,weibull_min,0.9275372499992605,"(67631950.45991887, -26698300.747245077, 26698303.47242775)",lesional
3125,weibull_min,0.3585873773422078,"(4.1058686522682315, 6.842714515570845, 0.8204792971549519)",lesional
3126,weibull_min,0.865188114646305,"(4.404370968472671, 1.4539566704697546, 2.6914615730477216)",lesional
3127,weibull_min,0.632892867127198,"(8.855669289633703, 1.8205536107631064, 3.073564675027609)",lesional
3128,weibull_max,0.9728177535704142,"(2.230070351956007, 4.213007735102277, 1.6464592829988147)",lesional
3129,weibull_min,0.8070566037105481,"(15.476060405577119, -0.5764787319581137, 5.507196761819149)",lesional
3131,weibull_min,0.9893198446493915,"(4.62594003573684, 2.4811072319035317, 1.9350503878195378)",lesional
3134,norm,0.16652626205758436,"(3.9584916572169444, 0.4582303467101521)",lesional
3135,genextreme,0.8988762429808494,"(0.4187940638466679, 4.382641821886809, 0.38775150391742397)",lesional
3136,weibull_max,0.9988263825662627,"(3.439381918131418, 6.264367996096719, 1.428036538317102)",lesional
3137,weibull_min,0.15626190848976385,"(5.937777658135548, 5.998955651342399, 1.8844384281115318)",lesional
3138,weibull_min,0.998501754889107,"(110.57293470528307, -26.892763846628345, 33.40845388231949)",lesional
3139,weibull_min,0.19388752465095094,"(6.517860449943038, 3.7776106421999875, 2.328514819854555)",lesional
3141,weibull_min,0.3285473351961946,"(13.667542920802841, -0.9742302451100342, 4.773055074330932)",lesional
3142,weibull_max,0.7421391858139292,"(1.7203580706623116, 5.028780532206897, 1.406254220787255)",lesional
3144,weibull_min,0.9756175841600393,"(11.256062199746644, 1.847805933178576, 3.120191476914312)",lesional
3146,weibull_min,0.9860959214487306,"(11.495236383415662, -0.7928399050739813, 3.805307810523427)",lesional
3147,norm,0.9891493707864685,"(5.774087234633993, 0.3178261376155852)",lesional
3148,weibull_min,0.7260389550587535,"(10.550792285385297, -0.46830136946207246, 3.82429620302649)",lesional
3149,weibull_min,0.9555599727447649,"(4.1323146992021815, 1.4877694019330403, 2.277559668787087)",lesional
3150,norm,0.4736163457025545,"(8.491921248485093, 0.5727259415537503)",lesional
3153,weibull_max,0.9993481647905786,"(2.274479164099235, 4.949932390912613, 1.0130268437544592)",lesional
3154,weibull_min,0.8184141072988169,"(9.774139968181661, 4.083966618420529, 2.6032500353963357)",lesional
3157,norm,0.7903575169205933,"(3.2861887063217567, 0.583971819142116)",lesional
3158,weibull_min,0.5908045993543753,"(5.0792479684851655, 3.202580391425557, 1.6874392844522643)",lesional
3159,genextreme,0.8731019469074284,"(0.46360727715770056, 3.307037502881786, 0.5291171442250866)",lesional
3160,weibull_min,0.7179110594321636,"(6.15733756660042, 0.5422028016359837, 6.727276534710126)",lesional
3162,weibull_min,0.0664082455806192,"(4.786212722170649, 4.575902274205914, 2.222751186002878)",lesional
3163,weibull_min,0.5319428725165298,"(7.139732638471638, 3.1198683697756016, 2.38542885581828)",lesional
3166,norm,0.35321384264316114,"(4.487724292797398, 0.4586168104014732)",lesional
3167,norm,0.565250125203664,"(5.92173863623274, 0.3338641052619504)",lesional
3173,genextreme,0.4303408410803464,"(0.2120547035323574, 6.400862900694976, 0.3461301176138275)",lesional
3174,weibull_min,0.9018971574582764,"(7.201644943045485, 3.595418224063624, 2.529703870922338)",lesional
3175,weibull_min,0.3681013659170793,"(5.550734153544182, 4.481859497259843, 1.2339601434773426)",lesional
3176,weibull_min,0.41097084664369155,"(9.709809830589677, 3.3867215623424487, 4.332757093359525)",lesional
3177,norm,0.9677692508935125,"(4.564708091009752, 0.2651797927609659)",lesional
3182,weibull_min,0.9993084755197774,"(25.239600059711712, -4.844071380339976, 10.163516844977599)",lesional
3183,weibull_min,0.545526532329434,"(5.960788945371943, 4.677801431327991, 1.3409630131244072)",lesional
3184,norm,0.7270991700565661,"(5.902092010690374, 0.37081650303189395)",lesional
3185,weibull_min,0.8362743857657249,"(13.425382214528767, -0.4482166526026743, 4.647074414790895)",lesional
3187,weibull_min,0.891977286759075,"(31.559912649652517, -4.411436005697563, 9.817759827694893)",lesional
3189,weibull_min,0.7059949103717541,"(3.5077596492530976, 3.281494216599868, 1.8381204591545885)",lesional
3190,weibull_min,0.26317726629766214,"(4.90448783748203, 2.4634848624970873, 1.9692988852629065)",lesional
3191,weibull_min,0.7581340909261396,"(4.99399791772535, 2.1468242397379713, 1.9842551694939767)",lesional
3192,norm,0.9382645021991007,"(4.992030576266361, 0.31923354606145393)",lesional
3195,norm,0.13208046126962192,"(3.6867268525585515, 0.5816219902618514)",lesional
3196,norm,0.9545627756149154,"(4.278502046871753, 0.5287158339560519)",lesional
3197,weibull_min,0.7714086728432381,"(9.43228157873748, 1.388083513120808, 4.36712820251034)",lesional
3198,norm,0.451059701640138,"(5.5336791257826095, 0.29710918766236416)",lesional
3199,norm,0.6974883541023807,"(4.275140494721488, 0.5068043666535144)",lesional
3201,norm,0.3769956095818846,"(3.08722613710808, 0.5191012893156871)",lesional
3202,norm,0.8848714261006717,"(7.6352638965816455, 0.7366442786519882)",lesional
3203,weibull_min,0.7248723506445113,"(10.87464337129958, 0.0001773371783729319, 4.524766265408111)",lesional
3205,weibull_min,0.8992585410531926,"(21.34464213842377, -8.489710005232613, 11.74493118661169)",lesional
3206,norm,0.9958625269705135,"(5.7467663303202565, 0.4883192098950615)",lesional
3207,weibull_min,0.9882306043905554,"(11.059724284225158, -1.2736557660357484, 6.311990126506766)",lesional
3208,norm,0.9698869192194363,"(6.333308494151766, 0.3506506993568606)",lesional
3209,norm,0.3823868954199281,"(2.2724977725708086, 0.4056462255274356)",lesional
3211,weibull_min,0.7679134794263133,"(5.901600271549361, 2.45160709766595, 2.3412344730624692)",lesional
3212,norm,0.930709686590603,"(3.0438132780387996, 0.32084725633392774)",lesional
3213,weibull_min,0.8076064230129969,"(14.12014448547306, -0.21461066408283874, 4.952494965137087)",lesional
3214,norm,0.8141927953243671,"(3.7983659462255446, 0.4483092462260707)",lesional
3215,weibull_min,0.8666492985931209,"(17.70209318601752, 0.6990583918095179, 6.700629981236324)",lesional
3219,weibull_min,0.9755425505904812,"(2.643367201930891, 1.908539599445687, 1.2540228039808752)",lesional
3221,norm,0.3264203073616607,"(6.261640682400953, 0.4464015385323636)",lesional
3222,weibull_min,0.6036183046170623,"(10.758444634923668, -1.7898559599202883, 4.176850881209065)",lesional
3223,norm,0.5750481208368885,"(7.549121403393194, 0.2595684588549637)",lesional
3227,weibull_min,0.783687567930035,"(9.056727313626848, 4.084588980119388, 2.2404952943583814)",lesional
3228,norm,0.9741361321495181,"(5.977771894776427, 0.4383621618652598)",lesional
3229,weibull_min,0.9343736055337291,"(4.474330613098861, 5.559901606148593, 1.7651922844568957)",lesional
3230,norm,0.7016735604710163,"(4.29155038002128, 0.5407923492899703)",lesional
3232,norm,0.7173627657403249,"(4.994864548289482, 0.40971196948017663)",lesional
3236,weibull_max,0.9157776297515113,"(3.5703480029203125, 8.36382512352998, 1.0200542540707649)",lesional
3238,weibull_min,0.942264020468204,"(4.7580447993387995, -0.7996789220642637, 2.2426861795470523)",lesional
3239,norm,0.8618275532023897,"(5.121208745335764, 0.5060186019044879)",lesional
3242,weibull_min,0.9849279617977332,"(10.094830538516675, 0.22830018802317276, 4.416798525758022)",lesional
3243,weibull_min,0.6848739179397068,"(18.212917984081514, 0.02445376666372737, 4.466723268076322)",lesional
3247,weibull_min,0.28881829151488414,"(25.037216918129126, -1.469618915689903, 7.301057676976732)",lesional
